"id","favorite count","retweet count","text","created at"
882343009270067200,2,0,"@_caitlinalvarez @berniesandal it's true","2017-07-04 20:59:01"
881692861183471616,9,0,"trying to take this language placement test using the spanish knowledge i have remaining from my sophomore spanish 2 class is a joke","2017-07-03 01:55:33"
881373041900630018,5,0,"@jake__stubbs .@jake__stubbs i couldn't get this tweet out of my head so i did this https://t.co/6HyfBIQlfM","2017-07-02 04:44:42"
881362954880471044,4,0,"https://t.co/j1MLeUPTPZ","2017-07-02 04:04:38"
881331552864657408,3,0,":(!!!!! https://t.co/GbexaVp7rE","2017-07-02 01:59:51"
881180444301119488,10,2,"who got a tidal account they tryna let me borrow so i can listen to 4:44","2017-07-01 15:59:24"
881052099311783936,1,0,"@wichocastiIIo @kxtyxn goteem","2017-07-01 07:29:24"
880671433675988992,0,0,"s/o frisco pd #hitchhikers","2017-06-30 06:16:46"
880246909503508481,0,0,"@kendalljadeross wait no","2017-06-29 02:09:52"
879785142264451072,1,0,"@tjleaks that's the one","2017-06-27 19:34:58"
879784177889026048,13,1,"it's been a week since i swiped right and arbaaz and i STILL haven't matched on tinder. kinda hurt tbh :////","2017-06-27 19:31:08"
879783676753608704,8,0,"my youth minister just referred to me as sis","2017-06-27 19:29:08"
879727005578743808,11,0,"i just 

i just love harry styles, ok","2017-06-27 15:43:57"
879719851232808960,1,0,"@kendalljadeross @reeserpie ""at only 4 lightyears away, tetlanenon 8 is a perfect commute to danny's job, at which… https://t.co/Yy54eEUSEq","2017-06-27 15:15:31"
879689610254856196,10,0,"ever notice how pretty much all finance majors look like they voted for trump","2017-06-27 13:15:21"
879571889152196609,2,0,"@_caitlinalvarez be there in ten","2017-06-27 05:27:34"
879571748357885952,4,1,"i am so done with being here lol!!","2017-06-27 05:27:01"
879189475833913345,1,0,"@zoecolemanx giRL ur better off!!!","2017-06-26 04:08:00"
879188919312678912,1,0,"@zoecolemanx girl what he do!!","2017-06-26 04:05:47"
879187502111875076,2,0,"@_caitlinalvarez idk i didn't see it","2017-06-26 04:00:09"
879180588028219393,23,2,"if u get a notification that says i checked ur location it's not bc i wanna know whose bitmoji it is, i'm just nosy, ok, i'm sorry","2017-06-26 03:32:41"
879180277205131264,3,0,"@kxtyxn bonus points if u can figure out which one she didn't take","2017-06-26 03:31:27"
878845643766341633,3,0,"there is a very subtle difference here,, but it's not wrong https://t.co/dLN0h9ztKq","2017-06-25 05:21:44"
878844133410050048,6,0,"my saturday night consists of happy-crying at dog rescue videos (yes, again)","2017-06-25 05:15:44"
878812176978497539,1,0,"@andressalerno2 delete this","2017-06-25 03:08:45"
878811582104571904,1,0,"@_caitlinalvarez this is a setback to the make a friend argument","2017-06-25 03:06:23"
878811399144787970,1,0,"@_caitlinalvarez important question: is it raining rn","2017-06-25 03:05:39"
878335522560671746,1,0,"@chillaryshah me","2017-06-23 19:34:41"
878038546669387777,10,0,"idk why i tweet this out it just highlights and publicizes how lonely i am","2017-06-22 23:54:37"
878038468210728960,5,0,"who wants to get dinner!","2017-06-22 23:54:18"
877281882454536194,8,0,"@kxtyxn SCUSE ME A SEC https://t.co/OKnSDZdiKZ","2017-06-20 21:47:54"
877215947010056192,2,0,"@alessandrag98 their economy is in shambles, alessandra","2017-06-20 17:25:54"
877213857009336321,3,0,"@logvnchvrles there's also one in frisco
6801 Warren Pkwy
Unit 125
Frisco, TX  75034
United States","2017-06-20 17:17:36"
876633387062177793,2,0,"@JenningsHannah2 no","2017-06-19 02:51:01"
876303870137380864,4,0,"ZAK JUST SAID MY EYEBROWS ARE BETTER THAN HIS SO WHAT DO I WIN","2017-06-18 05:01:38"
875966595704770560,0,0,"@realseankellogg :/","2017-06-17 06:41:25"
875964567435841537,0,0,"@realseankellogg dad pls","2017-06-17 06:33:22"
875963406028812288,0,0,"@realseankellogg blue","2017-06-17 06:28:45"
875956798271959040,2,0,"@zoecolemanx all of the above?","2017-06-17 06:02:29"
875955642816770048,1,1,"@marbellasalinas u obviously have not experienced a good head massage","2017-06-17 05:57:54"
875948071762501632,0,0,"i need salon suggestions that have colorists that are good with bright color ❗️","2017-06-17 05:27:49"
875936794185003010,1,0,"@tjleaks rt","2017-06-17 04:43:00"
875583132216418304,1,0,"wait my twitter just updated what's going on","2017-06-16 05:17:40"
875468512675995648,2,0,"yikes!","2017-06-15 21:42:13"
875467755205644289,12,0,"i went into anthropologie i guess bc i hate myself","2017-06-15 21:39:12"
875431880866267136,1,0,"@veganwater i feel this","2017-06-15 19:16:39"
875205182736351234,8,0,"my new netflix suggestion is girlboss, ur welcome","2017-06-15 04:15:50"
875181350713786368,1,0,"@RatherEatRandyy that's a compliment","2017-06-15 02:41:08"
875173483038289920,1,0,"@tjleaks rt","2017-06-15 02:09:52"
875133964289273856,5,0,"@madyreneee theyre obviously talking about the boobs","2017-06-14 23:32:50"
875131791048364033,0,0,"@DJSLAPATIDDY so? how much","2017-06-14 23:24:12"
875039355819216900,11,1,"hot take: we should stop hurting each other","2017-06-14 17:16:54"
875036988885356544,1,0,"@_caitlinalvarez be there in a sec boo boo","2017-06-14 17:07:30"
875034259794341889,1,0,"who wants to get lunch!","2017-06-14 16:56:39"
875026582116732928,7,0,"@icantsquat it's called texas a&amp;m","2017-06-14 16:26:09"
874853535015477249,10,1,"Women Deserve Better","2017-06-14 04:58:31"
874852435612839937,1,0,"the look she gave the camera someone buy this woman an edible arrangement https://t.co/dUrNNxOIYe","2017-06-14 04:54:09"
874837836117274624,2,0,"@KearneysTweets and they're CHEAPER","2017-06-14 03:56:08"
874520075646251008,11,0,"someone tell me why 13 going on 30 has me crying rn","2017-06-13 06:53:28"
874291726336356353,1,0,"@cliftya being lonely for the rest of your life","2017-06-12 15:46:05"
874137389303812096,4,0,"https://t.co/KXY1mRmjfO","2017-06-12 05:32:48"
873759014248734721,3,0,"@kxtyxn @okaystratton whenever i want to give my input without favoriting or retweeting i have to do this","2017-06-11 04:29:17"
873758604461047808,2,0,"@okaystratton alright tweet","2017-06-11 04:27:39"
873720154848415745,12,1,"how have we as a species not evolved past men","2017-06-11 01:54:52"
873716104899833857,0,0,"@ajisindigo what*","2017-06-11 01:38:46"
873716057630015488,1,0,"@ajisindigo does he know why cynical means","2017-06-11 01:38:35"
873339749334999040,1,0,"@eri0newhat hey my man i'm going to tell u a secret: literally nobody actually knows what they're doing; you're okay","2017-06-10 00:43:16"
873101303924142082,1,0,"@kendalljadeross don't @ me like this","2017-06-09 08:55:46"
873095028679131136,1,0,"@elizabethyesong you know what tho,,, so what if i'm hating on him,, he ASSAULTED someone he deserves some hate","2017-06-09 08:30:50"
873057148242059265,1,0,"@tjleaks hey i'm an infj thats cool","2017-06-09 06:00:19"
872883835914137600,6,0,"and you talked me down. i will never be able to thank you. https://t.co/XSfUXMvU8H","2017-06-08 18:31:38"
872875766710763522,63,5,"i went to target to buy a present and accidentally came out with my entire dorm room. target is dangerous, kids. don't shop alone.","2017-06-08 17:59:34"
872494281935769601,3,1,"ur ok i guess @okaystratton","2017-06-07 16:43:41"
872493764308238336,10,0,"well did they succeed?? https://t.co/iW5VQYcypn","2017-06-07 16:41:38"
872316857675649026,0,0,"@pthillc what r u on","2017-06-07 04:58:40"
872316664141971456,9,0,"#copped https://t.co/Vi0Nu0I4pb","2017-06-07 04:57:54"
872222776299577344,6,0,"@zaksby good tweet","2017-06-06 22:44:49"
871552169337536512,3,0,"@mariananataliea @Ree_Angela @clarethmota16 why did u do this to me,,,","2017-06-05 02:20:04"
871544283265880064,3,0,"@andres_salerno so like can i unfollow the other one bc my ratio is crucial","2017-06-05 01:48:44"
871429933167280129,51,6,"i'm pretty sure if you had ever eaten applebees you'd know that applebees is killing applebees https://t.co/so6QtnE5ae","2017-06-04 18:14:21"
871242823646953473,25,1,"i am so serious when i say i think lovebug by the jonas brothers is one of the greatest love songs ever written","2017-06-04 05:50:50"
870110505339240448,7,0,"hillary........ sweetie......... https://t.co/dmBPa3k1z9","2017-06-01 02:51:25"
869420288588615682,1,0,"@okaystratton your mom is a treasure","2017-05-30 05:08:44"
868281782113898498,1,0,"i can't believe jennifer damiano stole my summer hair idea https://t.co/bL8luPweFx","2017-05-27 01:44:43"
868133589778563072,5,0,"is everyone's birthday today","2017-05-26 15:55:51"
867939623527493632,26,1,"https://t.co/dUnAxgCMtd","2017-05-26 03:05:06"
867798531775623168,7,0,"we're going too deep https://t.co/n1OhEjyy24","2017-05-25 17:44:27"
867599264117133313,4,0,"@tjleaks @tater_zotz @regant2626 POLYGAMY, POLYGAMY, POLYGAMY","2017-05-25 04:32:38"
867596969212096512,3,0,"@tater_zotz @regant2626 honestly the relationship is most beneficial when it involves all three of them so #polygamy","2017-05-25 04:23:31"
867493159009492993,8,0,"i love deleting pictures off of instagram it makes me feel like a new person","2017-05-24 21:31:01"
867457714359808000,41,1,"the last hurrah https://t.co/0q5fCJa9AE","2017-05-24 19:10:10"
867456995296776193,0,0,"the real senior prank @ Wakeland High School https://t.co/8xNUneFEkH","2017-05-24 19:07:18"
867378590253539328,2,0,"#PrayForMarawi","2017-05-24 13:55:45"
867371991191478272,2,1,"@kxtyxn i love you","2017-05-24 13:29:32"
867015906899222531,2,0,"@andres_salerno yes thank you","2017-05-23 13:54:35"
866994813371113472,0,0,"@ainsleydaleee so doesn't that mean it's not that tense","2017-05-23 12:30:46"
866876800575692800,3,1,"i've never understood the phrase ""you could cut the tension with a knife"" like doesn't that mean it's not that tense","2017-05-23 04:41:49"
866502360343904256,1,0,"@tjleaks @zachhenryy i can confirm","2017-05-22 03:53:56"
866147139222740993,1,0,"@_caitlinalvarez @MadeleineNoire did you?? change dresses???","2017-05-21 04:22:24"
865785386404130816,6,0,"someone save me from the choir bus","2017-05-20 04:24:56"
865782598186008577,1,0,"@kendalljadeross a graduation fez","2017-05-20 04:13:51"
865424105973071873,2,0,"why did everyone choose tonight to post their sappy best friends posts on instagram i'm crying","2017-05-19 04:29:20"
865255311510302721,1,0,"ok fine i'll give some context - this is my last fhs choir coffeehouse performance pls watch","2017-05-18 17:18:36"
865025206850654209,3,0,"hey https://t.co/5OhxZeLjuO","2017-05-18 02:04:15"
864543069013757958,3,0,"fhs choir coffeehouse is tonight!! come see us at 6:45 in fhs auditorium!￼","2017-05-16 18:08:24"
864313689062637568,1,0,"@tjleaks i love this","2017-05-16 02:56:56"
864260671336271872,4,2,"@andres_salerno i wish i could afford my mortgage, instead i am drowning in my 35,000 pieces of avocado toast. what have i done","2017-05-15 23:26:15"
864259773415522304,0,0,"@ktsbvb i have college shirt written down, i think that's right...","2017-05-15 23:22:41"
864224773777362944,4,0,"@kendalljadeross omg The Plaid Blazer Strikes Back","2017-05-15 21:03:37"
864194918524362754,4,0,"too many people have favorited this for me to delete it now, but yes, it does bother me that i should've typed ""me and katya""","2017-05-15 19:04:59"
864193209601228800,36,1,"i would just like to alert everyone to my new favorite photo of katya and i https://t.co/gnERLQQPIt","2017-05-15 18:58:11"
863971361538093056,18,0,"u ever procrastinate ur procrastinating","2017-05-15 04:16:39"
863937535168458753,1,0,"@zaksby new taco bell's or the circa 90s ones this is an important question","2017-05-15 02:02:14"
863860817153974273,3,0,"avril lavigne is dead","2017-05-14 20:57:23"
863645291559489536,5,0,"in the past 24 hours, i have listened to eminem's ""lose yourself"" more times than i am comfortable with","2017-05-14 06:40:57"
863403380898766849,0,0,"I NEED JSTOR TO START WORKING AGAIN","2017-05-13 14:39:41"
863111220529950720,27,0,"i'm glad i came to school today so i could watch three movies and then go home","2017-05-12 19:18:45"
862694379852636160,2,0,"come support fhs choir this tuesday may 16 at coffeehouse!!","2017-05-11 15:42:22"
862488278020370433,4,0,"@zaksby you're a satirical website","2017-05-11 02:03:24"
862445658904678401,23,2,"the best thing about this article is that no one in denton knew who matt damon is https://t.co/r4aDmMdeOh","2017-05-10 23:14:03"
862136905756004352,11,0,"My Brand™ is hating wakeland in the most extra way possible for those of u just tuning in","2017-05-10 02:47:10"
862136778895085568,23,1,"yes i'm going to wakeland prom this weekend but it's only to stunt don't worry i'm not betraying My Brand","2017-05-10 02:46:40"
861602186714906625,8,1,"all day mood bc guess who im seeing tonight https://t.co/yT1dpn9anI","2017-05-08 15:22:23"
861304288290779136,1,1,"@tjleaks .@tjleaks WERE SEEING MITSKI TOMORROW","2017-05-07 19:38:39"
860935536843907077,9,0,"both confused and impressed by girls who wear strapless tops to concerts","2017-05-06 19:13:22"
860355641633894401,1,0,"@cliftya sry","2017-05-05 04:49:04"
859954909369782272,0,0,"@okaystratton @_Andy_P_ @zaksby what time what place 👀👀","2017-05-04 02:16:42"
859954352135524352,0,0,"@twinkerns they had limited quantities i think which was a bummer :/","2017-05-04 02:14:29"
859954112904998912,0,0,"@twinkerns i got one tho","2017-05-04 02:13:32"
859412153840828421,1,1,"@cadyphippsie replace it with do ya chain hang low","2017-05-02 14:19:59"
859263588145541120,15,3,"so here's what we're not going to do: make fun of how eating and mental disorders have taken their toll on the olsen twins' appearance :)","2017-05-02 04:29:38"
858896423856857089,7,0,"FACKS: i can eat my weight in chicken fried rice","2017-05-01 04:10:39"
858885622903304192,7,0,"i hate when good songs are ruined by bad people","2017-05-01 03:27:44"
858156842349981696,1,0,"@tjleaks u take that back","2017-04-29 03:11:49"
857802604323233794,2,0,"@J_R_Chapman @ColourPopCo good","2017-04-28 03:44:12"
857785768932200449,3,0,"oh yeah .@ColourPopCo i love you","2017-04-28 02:37:18"
857785716994080768,5,1,"colourpop STAYS catching me with those sales","2017-04-28 02:37:06"
857226864296939520,2,1,"@KearneysTweets pepPERONI","2017-04-26 13:36:25"
857088982232035328,12,0,"sis got a mega wedgie that's embarrassing https://t.co/6hdhdJ9u3z","2017-04-26 04:28:31"
857088070495207424,11,0,"*in a very disgusted voice* um... are these clothes,,,,, USED?,???, https://t.co/HtFgCQJNbX","2017-04-26 04:24:54"
857080432575250434,0,0,"@_caitlinalvarez this is an exact science caitlin i need data","2017-04-26 03:54:33"
857071749464305664,0,0,"@_caitlinalvarez have u counted?","2017-04-26 03:20:03"
856846585321402368,1,0,"@KearneysTweets I DID I PROMISE","2017-04-25 12:25:20"
856741686638252032,9,0,"smh they can already sleep and poop anywhere they want why do they get a spa too https://t.co/9AfdimwO9b","2017-04-25 05:28:30"
856372815221714944,2,0,"@_caitlinalvarez the world, much to the contrary of what many believe, does not revolve around you","2017-04-24 05:02:44"
856372328149782529,1,0,"@_caitlinalvarez don't mine was grace debbage","2017-04-24 05:00:48"
856368703662809088,1,0,"@zaksby oh my god u really are white enough for this joke","2017-04-24 04:46:24"
856364289271230465,12,0,"when that dont stop believin HITS https://t.co/EdQGcnzgAN","2017-04-24 04:28:51"
856340059288739840,3,0,"*watches dexter to help me fall asleep*","2017-04-24 02:52:34"
856199600373477376,1,0,"@your_linh pls tell me u have let's hear it for the boy","2017-04-23 17:34:26"
856196310998945799,1,0,"@tjleaks ME HOW HAVE I NOT SEEN THIS","2017-04-23 17:21:22"
856195829094383617,1,0,"lane******","2017-04-23 17:19:27"
856195406409158656,8,0,"i 100% just waited to get in the drive thru lame until somebody that i used to know stopped playing so i could sing all of it","2017-04-23 17:17:46"
855946009565945856,7,1,"what is The Point of low rise anything","2017-04-23 00:46:46"
855777125810532352,4,0,"@lilcoconutbaby @pepperdine tbh i've been calling it that for the past month","2017-04-22 13:35:41"
855615254646194176,106,13,"here we GO https://t.co/bQPqxWHLxi","2017-04-22 02:52:27"
855610107589263360,5,0,"i got to do it https://t.co/hyxpYA3ayp","2017-04-22 02:32:00"
855570224078368769,1,0,";-)","2017-04-21 23:53:31"
855267279302307841,1,0,"@Caroline_Abbey i've considered posting all 3 pictures and being like hahaha got u fooled with that first one i sti… https://t.co/nPQMHc3iVt","2017-04-21 03:49:44"
855254101495619584,4,0,"october?????? i meant august what's wrong with me","2017-04-21 02:57:22"
855253718551474176,16,0,"i'm tired of not knowing where i'll be in october i just want to post one of my senior pictures where i'm wearing a college shirt that's all","2017-04-21 02:55:51"
855245660743925760,3,0,"we just got done explaining why romanticizing suicide was bad why am i seeing trash posts like this https://t.co/psHW0WmOVz","2017-04-21 02:23:49"
855148816634449920,0,0,"@KearneysTweets a cute bird","2017-04-20 19:59:00"
854685964698095620,1,0,"@elizabethyesong she produced the show","2017-04-19 13:19:47"
854420735082848257,3,0,"if someone is chewing too loud are u allowed to smack the food out of their hands","2017-04-18 19:45:52"
854051928266899456,3,0,"@tjleaks u just got yourself a new mom what do you want for dinner sweetie","2017-04-17 19:20:21"
854021262477275136,12,0,"today is apparently Everyone Hates 13 Reasons Why Day and i am here for it","2017-04-17 17:18:30"
854017686074007553,1,0,"@andres_salerno you know just because there are words and you said them","2017-04-17 17:04:17"
853838844235481088,4,0,"someone tell me why selena in a dress from pacsun's 2014 ss collection https://t.co/g2mTAmspzt","2017-04-17 05:13:38"
853836929477091330,2,0,"@Caroline_Abbey @colouring they're on spotify!!","2017-04-17 05:06:02"
853777435875213313,5,1,"@zachhenryy i'm pretty sure 3oh!3 answered this question already, next","2017-04-17 01:09:37"
853488149892399104,13,0,"among the best things in life are concerts and showers after concerts","2017-04-16 06:00:06"
853472287705767937,13,0,"i get it now, ok? i get why people are in love with matty healy. sorry i was so blind for too long","2017-04-16 04:57:04"
853472032373264384,1,1,"@tjleaks you are my most supportive friend","2017-04-16 04:56:03"
853467309385625600,22,0,"i was so close to matty healy tonight my dudes https://t.co/7mo92inMAt","2017-04-16 04:37:17"
853138771293982720,1,0,"@M_Oliphant20 they made it into a series with the same director:-)","2017-04-15 06:51:48"
852956586553245696,4,1,"""i mean i have to pimp a butterfly because i understand religion"" -katya nathal, 2017","2017-04-14 18:47:52"
852751432545521664,1,0,"@krxswrxght roomsurf","2017-04-14 05:12:39"
852714043643244545,1,1,"ree my personal angel https://t.co/OxzNgdKHJU","2017-04-14 02:44:05"
852307466511581184,5,0,"AND NOT A SINGLE 2 WAS GIVEN, YALL","2017-04-12 23:48:29"
852307187749842945,5,1,"#SWEEPSTAKES","2017-04-12 23:47:23"
852003014059675648,0,0,"@realseankellogg @AP water is wet","2017-04-12 03:38:42"
852002151412969472,1,0,"@tjleaks im crying","2017-04-12 03:35:16"
851997837164457984,4,0,".@ColourPopCo me again. i still love you.","2017-04-12 03:18:08"
851811472938291200,4,0,"YES https://t.co/6KJ6VzVbcw","2017-04-11 14:57:35"
851579490228678656,1,2,"@ajistired @thegrayareamag @DarcimasseyRed @ManningAlec @Kristen_Kirk_ @alyssa__daniel bro i need a copy this is awesome","2017-04-10 23:35:46"
851542978854354945,4,0,"check out this 100% real brighten message https://t.co/OKfuUxsRd5","2017-04-10 21:10:41"
851171402619158528,6,0,"*pins a picture of emcee from cabaret to my prom inspo pinterest board*","2017-04-09 20:34:11"
851135893540884480,34,4,"but not as important as this one https://t.co/KoKe76FJP5","2017-04-09 18:13:05"
851135754503938050,72,5,"important prom pictures https://t.co/tsnotGeC4Z","2017-04-09 18:12:31"
850974430012612608,10,1,"do u ever see something so unfunny that you're actually personally offended that whoever posted it would think it's funny","2017-04-09 07:31:29"
850710725106552832,1,1,"@AlexVaile somehow i'm worried you're not joking","2017-04-08 14:03:36"
850435407330324481,14,1,"i found a new outlet for my wakeland tweets skills https://t.co/bUXUOW7rIH","2017-04-07 19:49:36"
850420251078668288,49,6,"not only do i think this, but i think the whole thing is just a roast session on ted cruz https://t.co/wVdNsryOVL","2017-04-07 18:49:22"
850355343976779776,12,0,"WHO NEEDS SOME GOOD NEWS https://t.co/v0LqmOEhye","2017-04-07 14:31:27"
850354097035390977,11,1,"first step to analyzing syrian conflict: don't oversimplify syrian conflict","2017-04-07 14:26:30"
849463262492209152,2,0,"@lilcoconutbaby why are they so GROWN OUT","2017-04-05 03:26:38"
849457918487515136,0,0,"@BarackObama https://t.co/EsuPljlqOG","2017-04-05 03:05:24"
849307367808393219,0,0,"@ainsleydaleee who this about 👀","2017-04-04 17:07:10"
849111066667778048,1,0,"@blue_skybear when's the wedding","2017-04-04 04:07:08"
849103318341345280,0,0,"@your_linh there was one but is there a new one now","2017-04-04 03:36:21"
848642522519932929,2,0,"@alessandrag98 my life is changed, my skin is clear, my plants are growing, i have a full ride, my bank account is… https://t.co/G65VA8Seyr","2017-04-02 21:05:19"
848640548533661697,3,0,"@tater_zotz this is so good","2017-04-02 20:57:28"
848033767751077890,1,0,"katya's instagram theme is actually just pictures of me","2017-04-01 04:46:20"
848030125048332288,6,0,"🤔 https://t.co/R7g3yzVzmL","2017-04-01 04:31:52"
847860007144222721,8,0,"lms if reading this has u feeling REAL psychologically tortured rn https://t.co/5EOhQDP60g","2017-03-31 17:15:52"
847824958663397376,7,0,"i'm skipping through all of my musical theatre songs rn and i didn't even LISTEN to the next to normal soundtrack and i started tearing up","2017-03-31 14:56:36"
847670579565969408,1,0,"@alessandrag98 RT!!!!!!","2017-03-31 04:43:09"
847542137138884608,21,0,"nothing i repeat n o t h i n g is better than taking ur hair down when it's been up all day and having the smell of shampoo everywhere","2017-03-30 20:12:46"
847088899973369856,12,0,"my polisci teacher is playing les mis what do i do is it ok to sing along","2017-03-29 14:11:46"
846886308341579776,6,0,"i need a puppy to play with asap who got the hookup 👀👀👀👀","2017-03-29 00:46:44"
846542880709709825,3,2,"@zaksby imma walk the stage butt crack naked before i spend another year","2017-03-28 02:02:05"
846532745622933505,1,0,"what do we do if we couldn't pick up our cap and gown today","2017-03-28 01:21:49"
846438627093729281,4,0,"@dq_sundae it was a wild night for my girl cecelia https://t.co/NiXicKTpa9","2017-03-27 19:07:49"
