"id","favorite count","retweet count","text","created at"
897634256045961216,0,0,"Hm.","2017-08-16 01:40:58"
897215482331365376,1,0,"@_summerlee13 I like taking pictures with you :) You make me look good. 😍","2017-08-14 21:56:55"
897108392581509120,1,0,"Y'all I'm so blessed. My girl is coming to enjoy my birthday with me ❤","2017-08-14 14:51:22"
896857330553368576,1,0,"@ayeeitsmarife my dad made a post on Facebook saying the same thing.","2017-08-13 22:13:45"
896293641135828992,1,0,"PSA Pt.2 : Just because you are rushing... Doesn't mean you take something in the room that was agreed on someone else having. That's shady.","2017-08-12 08:53:51"
896293040859611136,1,0,"PSA: When you are making plans and agreements with your froomie pre move in. Don't switch up and take something that was already agreed on.","2017-08-12 08:51:27"
893329595080077313,1,0,"@_summerlee13 You're honestly so pretty. Like.","2017-08-04 04:35:47"
889705435762106368,0,0,"@Sodapoppintv Coming in @Sodapoppintv is making a video about jake paul tomorrow.","2017-07-25 04:34:40"
887416403963326465,1,1,"That moment when u feel empty bc ur person isn't with u","2017-07-18 20:58:52"
886769470588452864,1,0,"Took a gamble on a 5 year friendship. One of the best moments of me pulling my head out of my butt. I'm happy. https://t.co/W3030jowNF","2017-07-17 02:08:11"
886460497876443136,1,0,"Getting to wake up to my best friend is the best thing ever. Like.","2017-07-16 05:40:26"
883207095327371264,1,0,"My girlfriend absolutely hates when I pay for stuff. But I'm like, ""You deserve it."" https://t.co/yZB0rGD5Vf","2017-07-07 06:12:35"
883181184556998656,1,0,"When it comes to us every single touch is something special","2017-07-07 04:29:37"
883169198440099845,1,0,"There's something about reading something and giving our own interpretation of things that interests me.","2017-07-07 03:42:00"
883169039236956166,1,0,"I've never been one to say this, but I'm excited for my girl to get back so we can start studying the word together.","2017-07-07 03:41:22"
883147602191110144,0,0,"Why?","2017-07-07 02:16:11"
882715960741953536,1,0,"Art. 😍 https://t.co/b2LXJgSL1p","2017-07-05 21:40:59"
882648123021176832,1,0,"Things just aren't going good for me right now. I'm glad I have my girlfriend. I wouldn't be sane without her support.","2017-07-05 17:11:25"
